Series,Market,Body Model,Seq,CPOS,Brand,Format,Font,Description1,unknown2,Special,Description2
K,C,DP0L93,1,2TA,A14,2,A19,RAM 5500 CREW CH. TRADESM,,,AN 4X4 (60-INCH CA)
K,C,DP0L93,2,2TG,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,SLT 4X4 (60-INCH CA)
K,C,DP0L93,3,2TH,A14,2,A19,RAM 5500 CREW CH. LARAMIE,,,4X4 (60-INCH CA)
K,C,DP0L93,4,2TM,A14,2,A19,RAM 5500 CREW CH. LIMITED,,,4X4 (60-INCH CA)
K,C,DP0L93,5,,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,4X4 (60-INCH CA)
K,C,DP0L94,1,2TA,A14,2,A19,RAM 5500 CREW CH. TRADESM,,,AN 4X4 (84-INCH CA)
K,C,DP0L94,2,2TG,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,SLT 4X4 (84-INCH CA)
K,C,DP0L94,3,2TH,A14,2,A19,RAM 5500 CREW CH. LARAMIE,,,4X4 (84-IN CA)
K,C,DP0L94,4,2TM,A14,2,A19,RAM 5500 CREW CH. LIMITED,,,4X4 (84-INCH CA)
K,C,DP0L94,5,,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,4X4 (84-INCH CA)
K,C,DP4,1,,A14,B,A29,RAM 4500 CAB CHASSIS 4X2,,,
K,C,DP4L63,1,2TA,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,ST 4X2 (60-INCH CA)
K,C,DP4L63,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X2 (60-INCH CA)
K,C,DP4L63,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X2 (60-INCH CA)
K,C,DP4L64,1,2TA,A14,2,A19,RAM 4500 REG CH. TRADESMA,,,N 4X2 (84-INCH CA)
K,C,DP4L64,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X2 (84-INCH CA)
K,C,DP4L64,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X2 (84-INCH CA)
K,C,DP4L65,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X2 (108-INCH CA)
K,C,DP4L65,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X2 (108-INCH CA)
K,C,DP4L65,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X2 (108-INCH CA)
K,C,DP4L66,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X2 (120-INCH CA)
K,C,DP4L66,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X2 (120-INCH CA)
K,C,DP4L66,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X2 (120-INCH CA)
K,C,DP4L93,1,2TA,A14,2,A19,RAM 4500 CREW CH. TRADESM,,,AN 4X2 (60-INCH CA)
K,C,DP4L93,2,2TG,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,SLT 4X2 (60-INCH CA)
K,C,DP4L93,3,2TH,A14,2,A19,RAM 4500 CREW CAB CH.LARA,,,MIE 4X2 (60-INCH CA)
K,C,DP4L93,4,2TM,A14,2,A19,RAM 4500 CREW CAB CH.LIMI,,,TED 4X2 (60-INCH CA)
K,C,DP4L93,5,,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,4X2 (60-INCH CA)
K,C,DP4L94,1,2TA,A14,2,A19,RAM 4500 CREW CH. TRADESM,,,AN 4X2 (84-INCH CA)
K,C,DP4L94,2,2TG,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,SLT 4X2 (84-INCH CA)
K,C,DP4L94,3,2TH,A14,2,A19,RAM 4500 CREW CH. LARAMIE,,,4X2 (84-INCH CA)
K,C,DP4L94,3,2TM,A14,2,A19,RAM 4500 CREW CH. LIMITED,,,4X2 (84-INCH CA)
K,C,DP4L94,5,,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,4X2 (84-INCH CA)
K,C,DP5,1,,A14,B,A29,RAM 5500 CAB CHASSIS 4X2,,,
K,C,DP5L63,1,2TA,A14,2,A19,RAM 5500 REG CH. TRADESMA,,,N 4X2 (60-INCH CA)
K,C,DP5L63,2,2TG,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,SLT 4X2 (60-INCH CA)
K,C,DP5L63,3,,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,4X2 (60-INCH CA)
K,C,DP5L64,1,2TA,A14,2,A19,RAM 5500 REG CH. TRADESMA,,,N 4X2 (84-INCH CA)
K,C,DP5L64,2,2TG,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,SLT 4X2 (84-INCH CA)
K,C,DP5L64,3,,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,4X2 (84-INCH CA)
K,C,DP5L65,1,2TA,A14,2,A19,RAM 5500 REG CH. TRADESMA,,,N 4X2 (108-INCH CA)
K,C,DP5L65,2,2TG,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,SLT 4X2 (108-INCH CA)
K,C,DP5L65,3,,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,4X2 (108-INCH CA)
K,C,DP5L66,1,2TA,A14,2,A19,RAM 5500 REG CH. TRADESMA,,,N 4X2 (120-INCH CA)
K,C,DP5L66,2,2TG,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,SLT 4X2 (120-INCH CA)
K,C,DP5L66,3,,A14,2,A19,RAM 5500 REG CAB CHASSIS,,,4X2 (120-INCH CA)
K,C,DP5L93,1,2TA,A14,2,A19,RAM 5500 CREW CH. TRADESM,,,AN 4X2 (60-INCH CA)
K,C,DP5L93,2,2TG,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,SLT 4X2 (60-INCH CA)
K,C,DP5L93,3,2TH,A14,2,A19,RAM 5500 CREW CH. LARAMIE,,,4X2 (60-INCH CA)
K,C,DP5L93,4,2TM,A14,2,A19,RAM 5500 CREW CH. LIMITED,,,4X2 (60-INCH CA)
K,C,DP5L93,5,,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,4X2 (60-INCH CA)
K,C,DP5L94,1,2TA,A14,2,A19,RAM 5500 CREW CH. TRADESM,,,AN 4X2 (84-INCH CA)
K,C,DP5L94,2,2TG,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,SLT 4X2 (84-INCH CA)
K,C,DP5L94,3,2TH,A14,2,A19,RAM 5500 CREW CH. LARAMIE,,,4X2 (84-INCH CA)
K,C,DP5L94,4,2TM,A14,2,A19,RAM 5500 CREW CH. LIMITED,,,4X2 (84-INCH CA)
K,C,DP5L94,5,,A14,2,A19,RAM 5500 CREW CAB CHASSIS,,,4X2 (84-INCH CA)
K,C,DP9,1,,A14,2,B29,RAM 4500 CAB CHASSIS 4X4,,,
K,C,DP9L63,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X4 (60-INCH CA)
K,C,DP9L63,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X4 (60-INCH CA)
K,C,DP9L63,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X4(60-INCH CA)
K,C,DP9L64,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X4 (84-INCH CA)
K,C,DP9L64,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X4 (84-INCH CA)
K,C,DP9L64,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X4 (84-INCH CA)
K,C,DP9L65,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X4 (108-INCH CA)
K,C,DP9L65,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X4 (108-INCH CA)
K,C,DP9L65,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X4 (108-INCH CA)
K,C,DP9L66,1,2TA,A14,2,A19,RAM 4500 REG CH.TRADESMAN,,,4X4 (120-INCH CA)
K,C,DP9L66,2,2TG,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,SLT 4X4 (120-INCH CA)
K,C,DP9L66,3,,A14,2,A19,RAM 4500 REG CAB CHASSIS,,,4X4 (120-INCH CA)
K,C,DP9L93,1,2TA,A14,2,A19,RAM 4500 CREW CH.TRADESMA,,,N 4X4 (60-INCH CA)
K,C,DP9L93,2,2TG,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,SLT 4X4 (60-INCH CA)
K,C,DP9L93,3,2TH,A14,2,A19,RAM 4500 CREW CH.LARAMIE,,,4X4 (60-INCH CA)
K,C,DP9L93,4,2TM,A14,2,A19,RAM 4500 CREW CH.LIMITED,,,4X4 (60-INCH CA)
K,C,DP9L93,5,,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,4X4 (60-INCH CA)
K,C,DP9L94,1,2TA,A14,2,A19,RAM 4500 CREW CH.TRADESMA,,,N 4X4 (84-INCH CA)
K,C,DP9L94,2,2TG,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,SLT 4X4 (84-INCH CA)
K,C,DP9L94,3,2TH,A14,2,A19,RAM 4500 CREW CH.LARAMIE,,,4X4 (84-INCH CA)
K,C,DP9L94,4,2TM,A14,2,A19,RAM 4500 CREW CH.LIMITED,,,4X4 (84-INCH CA)
K,C,DP9L94,5,,A14,2,A19,RAM 4500 CREW CAB CHASSIS,,,4X4 (84-INCH CA)
K,C,DS1,1,,A14,B,A19,RAM 1500 CLASSIC 4X2,Y,,
K,C,DS1H41,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE QUAD CAB 4X2
K,C,DS1H41,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT QUAD,,,CAB 4X2
K,C,DS1H41,3,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,QUAD CAB 4X2
K,C,DS1H41,4,,A14,2,A19,RAM 1500 CLASSIC SLT QUAD,,,CAB 4X2
K,C,DS1H61,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X2
K,C,DS1H61,2,,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X2
K,C,DS1H62,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X2
K,C,DS1H62,2,,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X2
K,C,DS1H91,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE CREW CAB 4X2
K,C,DS1H91,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X2
K,C,DS1H91,3,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,CREW CAB 4X2
K,C,DS1H91,4,,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X4
K,C,DS1H98,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE CREW CAB 4X2
K,C,DS1H98,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X2
K,C,DS1H98,3,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,CREW CAB 4X2
K,C,DS1H98,4,,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X2
K,C,DS1L41,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,QUAD CAB 4X2
K,C,DS1L41,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT QUAD,,,CAB 4X2
K,C,DS1L41,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT QUAD CAB 4X2
K,C,DS1L41,4,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,NIGHT QUAD CAB 4X2
K,C,DS1L41,5,2TA,A14,2,A19,RAM 1500 CLASSIC ST QUAD,,,CAB 4X2
K,C,DS1L41,6,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N QUAD CAB 4X2
K,C,DS1L41,7,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,QUAD CAB 4X2
K,C,DS1L41,8,,A14,2,A19,RAM 1500 CLASSIC ST QUAD,,,CAB 4X2
K,C,DS1L61,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,REG CAB 4X2
K,C,DS1L61,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT REG,,,CAB 4X2
K,C,DS1L61,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT REG CAB 4X2
K,C,DS1L61,4,2TA,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X2
K,C,DS1L61,5,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N REG CAB 4X2
K,C,DS1L61,6,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,REG CAB 4X2
K,C,DS1L61,7,,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X2
K,C,DS1L62,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,REG CAB 4X2
K,C,DS1L62,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT REG,,,CAB 4X2
K,C,DS1L62,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X2
K,C,DS1L62,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N REG CAB 4X2
K,C,DS1L62,5,,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X2
K,C,DS1L91,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,CREW CAB 4X2
K,C,DS1L91,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT CREW,,,CAB 4X2
K,C,DS1L91,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X2
K,C,DS1L91,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N CREW CAB 4X2
K,C,DS1L91,5,,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X4
K,C,DS1L98,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,CREW CAB 4X2
K,C,DS1L98,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT CREW,,,CAB 4X2
K,C,DS1L98,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT CREW CAB 4X2
K,C,DS1L98,4,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,NIGHT CREW CAB 4X2
K,C,DS1L98,5,2TA,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X2
K,C,DS1L98,6,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N CREW CAB 4X2
K,C,DS1L98,7,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,CREW CAB 4X2
K,C,DS1L98,8,,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X2
K,C,DS1P91,1,,A14,2,A19,RAM 1500 CLASSIC LARAMIE,,,CREW CAB 4X2
K,C,DS1P98,1,,A14,2,A19,RAM 1500 CLASSIC LARAMIE,,,CREW CAB 4X2
K,C,DS6,1,,A14,B,A19,RAM 1500 CLASSIC 4X4,Y,,
K,C,DS6H41,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE QUAD CAB 4X2
K,C,DS6H41,2,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,QUAD CAB 4X4
K,C,DS6H41,3,2TG,A14,2,A19,RAM 1500 CLASSIC SLT QUAD,,,CAB 4X4
K,C,DS6H41,4,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,QUAD CAB 4X4
K,C,DS6H41,5,,A14,2,A19,RAM 1500 CLASSIC SLT QUAD,,,CAB 4X4
K,C,DS6H61,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X4
K,C,DS6H61,2,,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X4
K,C,DS6H62,1,2TG,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X4
K,C,DS6H62,2,,A14,2,A19,RAM 1500 CLASSIC SLT REG,,,CAB 4X4
K,C,DS6H91,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE CREW CAB 4X2
K,C,DS6H91,2,2TG,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X4
K,C,DS6H91,3,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,CREW CAB 4X4
K,C,DS6H91,4,,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X4
K,C,DS6H98,1,ADN,A14,2,A19,RAM 1500 CLASSIC BLACK PA,,,CKAGE CREW CAB 4X4
K,C,DS6H98,2,2TF,A14,2,A19,RAM 1500 CLASSIC WARLOCK,,,CREW CAB 4X4
K,C,DS6H98,3,2TG,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X4
K,C,DS6H98,4,2TX,A14,2,A19,RAM 1500 CLASSIC BIG HORN,,,CREW CAB 4X4
K,C,DS6H98,5,,A14,2,A19,RAM 1500 CLASSIC SLT CREW,,,CAB 4X4
K,C,DS6L41,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,QUAD CAB 4X4
K,C,DS6L41,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT QUAD,,,CAB 4X4
K,C,DS6L41,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT QUAD CAB 4X4
K,C,DS6L41,4,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,NIGHT QUAD CAB 4X4
K,C,DS6L41,5,2TA,A14,2,A19,RAM 1500 CLASSIC ST QUAD,,,CAB 4X4
K,C,DS6L41,6,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N QUAD CAB 4X4
K,C,DS6L41,7,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,QUAD CAB 4X4
K,C,DS6L41,8,,A14,2,A19,RAM 1500 CLASSIC ST QUAD,,,CAB 4X4
K,C,DS6L61,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,REG CAB 4X4
K,C,DS6L61,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT REG,,,CAB 4X4
K,C,DS6L61,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT REG CAB 4X4
K,C,DS6L61,4,2TA,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X4
K,C,DS6L61,5,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N REG CAB 4X4
K,C,DS6L61,6,2TJ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,REG CAB 4X4
K,C,DS6L61,7,,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X4
K,C,DS6L62,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,REG CAB 4X4
K,C,DS6L62,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT REG,,,CAB 4X4
K,C,DS6L62,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X4
K,C,DS6L62,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N REG CAB 4X4
K,C,DS6L62,5,,A14,2,A19,RAM 1500 CLASSIC ST REG C,,,AB 4X4
K,C,DS6L91,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,CREW CAB 4X4
K,C,DS6L91,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT CREW,,,CAB 4X4
K,C,DS6L91,3,2TA,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X4
K,C,DS6L91,4,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N CREW CAB 4X4
K,C,DS6L91,5,,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X4
K,C,DS6L98,1,AAY,A14,2,A19,RAM 1500 CLASSIC SXT PLUS,,,CREW CAB 4X4
K,C,DS6L98,2,AGR,A14,2,A19,RAM 1500 CLASSIC SXT CREW,,,CAB 4X4
K,C,DS6L98,3,ALU,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,BLACKOUT CREW CAB 4X4
K,C,DS6L98,4,AMB,A14,2,A19,RAM 1500 CLASSIC IGNITION,,,ORANGE CREW CAB 4X4
K,C,DS6L98,5,AMQ,A14,2,A19,RAM 1500 CLASSIC EXPRESS,,,NIGHT CREW CAB 4X4
K,C,DS6L98,6,AMZ,A14,2,A19,RAM 1500 CLASSIC STINGER,,,YELLOW CREW CAB 4X4
K,C,DS6L98,7,ASX,A14,2,A19,RAM 1500 CLASSIC HYDRO BL,,,UE CREW CAB 4X4
K,C,DS6L98,8,2TA,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X4
K,C,DS6L98,9,2TB,A14,2,A19,RAM 1500 CLASSIC TRADESMA,,,N CREW CAB 4X4
K,C,DS6L98,10,2TJ,A14,2,A19,RAM 1500 CLASSIC BLACK EX,,,PRESS CREW CAB 4X4
K,C,DS6L98,11,,A14,2,A19,RAM 1500 CLASSIC ST CREW,,,CAB 4X4
K,C,DS6P91,1,,A14,2,A19,RAM 1500 CLASSIC LARAMIE,,,CREW CAB 4X4
K,C,DS6P98,1,,A14,2,A19,RAM 1500 CLASSIC LARAMIE,,,CREW CAB 4X4
K,C,DT1E41,1,,A14,B,A25,RAM 1500 HFE QUAD CAB 4X2,Y,,
K,C,DT1H41,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE QUAD CAB 4X2
K,C,DT1H41,2,,A14,2,A25,RAM 1500 BIG HORN QUAD CA,,,B 4X2
K,C,DT1H91,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE CREW CAB 4X2
K,C,DT1H91,2,,A14,2,A25,RAM 1500 BIG HORN CREW CA,,,B 4X2
K,C,DT1H98,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE CREW CAB 4X2
K,C,DT1H98,2,,A14,2,A25,RAM 1500 BIG HORN CREW CA,,,B 4X2
K,C,DT1L41,1,ALX,A14,B,A25,RAM 1500 SXT QUAD CAB 4X2,Y,,
K,C,DT1L41,2,,A14,2,A25,RAM 1500 TRADESMAN QUAD C,,,AB 4X2
K,C,DT1L91,1,ALX,A14,B,A25,RAM 1500 SXT CREW CAB 4X2,Y,,
K,C,DT1L91,2,,A14,2,A25,RAM 1500 TRADESMAN CREW C,,,AB 4X2
K,C,DT1L98,1,ALX,A14,B,A25,RAM 1500 SXT CREW CAB 4X2,Y,,
K,C,DT1L98,2,,A14,2,A19,RAM 1500 TRADESMAN CREW C,,,REW CAB 4X2
K,C,DT1M91,1,,A14,2,A25,RAM 1500 LIMITED CREW CAB,,,4X2
K,C,DT1M98,1,,A14,2,A25,RAM 1500 LIMITED CREW CAB,,,4X2
K,C,DT1P41,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK QU,,,AD CAB 4X2
K,C,DT1P41,2,,A14,2,A25,RAM 1500 LARAMIE QUAD CAB,,,4X2
K,C,DT1P91,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK CR,,,EW CAB 4X2
K,C,DT1P91,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X2
K,C,DT1P98,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK CR,,,EW CAB 4X2
K,C,DT1P98,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X2
K,C,DT1R91,1,,A14,2,A25,RAM 1500 LONGHORN CREW CA,,,B 4X2
K,C,DT1R98,1,,A14,2,A25,RAM 1500 LONGHORN CREW CA,,,B 4X2
K,C,DT1X41,1,2TL,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X2
K,C,DT1X41,2,2TW,A14,2,A25,RAM 1500 REBEL QUAD CAB 4,,,X2
K,C,DT1X41,3,,A14,B,A25,RAM 1500,Y,,
K,C,DT1X91,1,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X2
K,C,DT1X91,2,,A14,B,A25,RAM 1500,Y,,
K,C,DT1X98,1,2TL,A14,2,A19,RAM 1500 SPORT CREW CAB 4,,95A,X2
K,C,DT1X98,2,2TW,A14,2,A19,RAM 1500 REBEL CREW CAB 4,,95A,X2
K,C,DT1X98,3,,A14,B,A19,RAM 1500,Y,95A,
K,C,DT6H41,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE QUAD CAB 4X4
K,C,DT6H41,2,,A14,2,A25,RAM 1500 BIG HORN QUAD CA,,,B 4X4
K,C,DT6H91,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE CREW CAB 4X4
K,C,DT6H91,2,,A14,2,A25,RAM 1500 BIG HORN CREW CA,,,B 4X4
K,C,DT6H98,1,ALC,A14,2,A19,RAM 1500 BIG HORN BLACK P,,,ACKAGE CREW CAB 4X4
K,C,DT6H98,2,,A14,2,A25,RAM 1500 BIG HORN CREW CA,,,B 4X4
K,C,DT6L41,1,ALX,A14,B,A25,RAM 1500 SXT QUAD CAB 4X4,Y,,
K,C,DT6L41,2,,A14,2,A25,RAM 1500 TRADESMAN QUAD C,,,AB 4X4
K,C,DT6L91,1,ALX,A14,B,A25,RAM 1500 SXT CREW CAB 4X4,Y,,
K,C,DT6L91,2,,A14,2,A25,RAM 1500 TRADESMAN CREW C,,,AB 4X4
K,C,DT6L98,1,ALX,A14,B,A25,RAM 1500 SXT CREW CAB 4X4,Y,,
K,C,DT6L98,2,,A14,2,A25,RAM 1500 TRADESMAN CREW C,,,AB 4X4
K,C,DT6M91,1,,A14,2,A25,RAM 1500 LIMITED CREW CAB,,,4X4
K,C,DT6M98,1,,A14,2,A25,RAM 1500 LIMITED CREW CAB,,,4X4
K,C,DT6P41,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK QU,,,AD CAB 4X4
K,C,DT6P41,2,,A14,2,A25,RAM 1500 LARAMIE QUAD CAB,,,4X4
K,C,DT6P91,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK CR,,,EW CAB 4X4
K,C,DT6P91,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
K,C,DT6P98,1,ALC,A14,2,A19,RAM 1500 LARAMIE BLACK CR,,,EW CAB 4X4
K,C,DT6P98,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
K,C,DT6R91,1,,A14,2,A25,RAM 1500 LONGHORN CREW CA,,,B 4X4
K,C,DT6R98,1,,A14,2,A25,RAM 1500 LONGHORN CREW CA,,,B 4X4
K,C,DT6X41,1,2TL,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X4
K,C,DT6X41,2,2TW,A14,2,A25,RAM 1500 REBEL QUAD CAB 4,,,X4
K,C,DT6X41,3,,A14,B,A25,RAM 1500,Y,,
K,C,DT6X91,1,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X4
K,C,DT6X91,2,,A14,B,A25,RAM 1500,Y,,
K,C,DT6X98,1,2TL,A14,2,A19,RAM 1500 SPORT CREW CAB 4,,95A,X4
K,C,DT6X98,2,2TW,A14,2,A19,RAM 1500 REBEL CREW CAB 4,,95A,X4
K,C,DT6X98,3,,A14,B,A19,RAM 1500,Y,95A,
K,C,D23,1,,A14,B,A29,RAM 3500 4X2,,,
K,C,D23H62,1,2TG,A14,2,A25,RAM 3500 BIG HORN REG CAB,,,4X2
K,C,D23H62,2,,A14,2,A25,RAM 3500 BIG HORN REG CAB,,,4X2
